DateTime,Entries,UniqueIPs
1548169415,102778,9392665
1548170460,102778,9392665
1548171094,102781,9392668
1548172358,102772,9392660
1548173015,102763,9392652
1548173737,102763,9392651
1548174251,102762,9392650
1548174694,102764,9392652
1548175415,102763,9392651
1548176193,102756,9392644
1548177094,102789,9392677
1548177815,102771,9392659
1548178088,102784,9392672
1548179494,102761,9392649
1548180215,102764,9392652
1548180935,102758,9392646
1548181655,102746,9392634
1548181936,102724,9392611
1548182374,102708,9392595
1548183095,102703,9392589
1548183876,102688,9392574
1548184337,102689,9392575
1548184536,102682,9392568
1548185254,102684,9392570
1548185983,102686,9392572
1548186695,102687,9392573
1548187943,102674,9392560
1548188614,102669,9392555
1548189333,102658,9392544
1548189854,102660,9392547
1548190295,102654,9392541
1548190815,102665,9392552
1548191255,102679,9392566
1548191775,102680,9392567
1548191976,102683,9392570
1548192695,102675,9392562
1548193415,102683,9392570
1548193692,102699,9392586
1548194134,102700,9392587
1548195095,102693,9392580
1548195610,102687,9392573
1548195814,102691,9392577
1548196535,102691,9392577
1548197577,102701,9387974
1548198454,102734,9388007
1548199713,102728,9388001
1548200376,102735,9388008
1548201115,102712,9387984
1548201646,102709,9387981
1548202055,102609,9387881
1548202779,102610,9387882
1548203577,102598,9387870
1548204215,102595,9387867
1548204951,102554,9387825
1548205461,102575,9387846
1548205760,101324,9386570
1548206855,102581,9387852
1548207369,102583,9387854
1548207576,102578,9387849
1548208320,102584,9387855
1548210214,102600,9387871
1548210935,102600,9387871
1548211654,102604,9387875
1548212206,102609,9387880
1548212854,102615,9387886
1548213574,102634,9387906
1548215255,102634,9387906
1548215980,102633,9387905
1548217147,102637,9387909
1548217904,102631,9387903
1548218568,102647,9387919
1548219136,102593,9387863
1548219821,102589,9387859
1548220332,102610,9387880
1548220537,102609,9387879
1548221051,102612,9387881
1548222935,102624,9387893
1548223854,102614,9387882
1548224615,102621,9387889
1548225139,102607,9387876
1548226055,102602,9387871
1548227076,102597,9387863
1548228044,102598,9387864
1548228454,102592,9387858
1548228979,102595,9387861
1548229415,102587,9387853
1548230136,102583,9387849
1548230920,102573,9387841
1548231817,102573,9387841
1548232835,102573,9387840
1548233495,102578,9387845
1548234454,102589,9387856
1548234982,102644,9387911
1548235415,102653,9387920
1548236374,102580,9387845
1548236898,102580,9387845
1548238295,102564,9387829
1548239075,102563,9387828
1548240694,102566,9387831
1548240965,102567,9387832
1548241414,102568,9387833
